session_id,user_id,session_start,session_end,device_id,browser,traffic_source,events_count
S003349,U00216,2025-10-12 05:35:36.390338,2025-10-12 05:47:00.390338,D3,Firefox,Email,3
S003350,U00721,2025-10-12 18:29:50.390338,2025-10-12 18:50:07.390338,D3,Chrome,Organic,3
S003351,U00818,2025-10-13 01:26:30.390338,2025-10-13 01:29:35.390338,D2,Chrome,Google,1
S003352,U01518,2025-10-12 15:21:43.390338,2025-10-12 15:46:59.390338,D3,Edge,Google,5
S003353,U01128,2025-10-12 12:24:02.390338,2025-10-12 12:29:48.390338,D2,Firefox,Facebook,2
S003354,U01401,2025-10-12 17:45:11.390338,2025-10-12 17:58:05.390338,D3,Edge,Google,3
S003355,U00808,2025-10-12 16:41:10.390338,2025-10-12 17:12:42.390338,D1,Safari,Facebook,4
S003356,U01811,2025-10-12 11:05:26.390338,2025-10-12 11:16:24.390338,D1,Firefox,Email,3
S003357,U01014,2025-10-12 05:31:32.390338,2025-10-12 05:39:08.390338,D3,Chrome,Email,1
S003358,U01746,2025-10-12 05:05:46.390338,2025-10-12 05:22:19.390338,D1,Chrome,Direct,3
S003359,U01143,2025-10-12 10:10:30.390338,2025-10-12 10:37:52.390338,D3,Edge,Facebook,4
S003360,U01600,2025-10-12 08:45:24.390338,2025-10-12 08:50:04.390338,D3,Chrome,Email,2
S003361,U00791,2025-10-12 04:28:10.390338,2025-10-12 04:46:39.390338,D2,Safari,Google,4
S003362,U00125,2025-10-12 14:33:48.390338,2025-10-12 14:41:05.390338,D1,Safari,Email,3
S003363,U00363,2025-10-12 21:59:26.390338,2025-10-12 22:16:26.390338,D3,Chrome,Direct,3
S003364,U00092,2025-10-13 01:54:52.390338,2025-10-13 02:05:52.390338,D3,Edge,Facebook,3
S003365,U00127,2025-10-12 15:46:21.390338,2025-10-12 15:54:38.390338,D1,Safari,Organic,2
S003366,U00725,2025-10-12 18:07:54.390338,2025-10-12 18:16:38.390338,D1,Firefox,Organic,1
S003367,U00943,2025-10-12 10:44:28.390338,2025-10-12 10:55:40.390338,D1,Edge,Organic,2
S003368,U01405,2025-10-12 20:32:44.390338,2025-10-12 20:43:10.390338,D1,Chrome,Organic,2
S003369,U00114,2025-10-12 09:09:48.390338,2025-10-12 09:27:43.390338,D2,Safari,Organic,4
S003370,U01768,2025-10-12 15:22:17.390338,2025-10-12 15:35:43.390338,D1,Chrome,Direct,3
S003371,U01643,2025-10-12 09:07:01.390338,2025-10-12 09:35:43.390338,D2,Safari,Email,5
S003372,U00708,2025-10-12 15:51:31.390338,2025-10-12 16:08:52.390338,D1,Safari,Facebook,3
S003373,U00718,2025-10-12 04:18:35.390338,2025-10-12 04:37:20.390338,D2,Chrome,Organic,3
S003374,U01379,2025-10-12 07:35:56.390338,2025-10-12 07:55:12.390338,D2,Firefox,Organic,4
S003375,U00873,2025-10-12 09:26:43.390338,2025-10-12 09:34:00.390338,D3,Safari,Email,3
S003376,U00752,2025-10-12 09:28:18.390338,2025-10-12 09:45:53.390338,D2,Firefox,Direct,3
S003377,U00666,2025-10-12 08:48:13.390338,2025-10-12 08:56:51.390338,D1,Firefox,Direct,2
S003378,U01503,2025-10-12 04:19:40.390338,2025-10-12 04:24:56.390338,D1,Safari,Organic,1
S003379,U01211,2025-10-12 17:20:59.390338,2025-10-12 17:40:24.390338,D3,Edge,Google,2
S003380,U01399,2025-10-12 12:57:59.390338,2025-10-12 13:23:39.390338,D3,Edge,Direct,5
S003381,U00548,2025-10-12 03:45:20.390338,2025-10-12 03:55:02.390338,D1,Edge,Facebook,2
S003382,U00734,2025-10-12 04:07:06.390338,2025-10-12 04:30:38.390338,D1,Chrome,Organic,3
S003383,U00053,2025-10-12 18:03:39.390338,2025-10-12 18:13:13.390338,D1,Chrome,Direct,2
S003384,U01879,2025-10-12 15:10:13.390338,2025-10-12 15:30:40.390338,D3,Safari,Facebook,4
S003385,U00149,2025-10-12 14:19:03.390338,2025-10-12 14:35:23.390338,D3,Chrome,Direct,3
S003386,U00217,2025-10-13 00:41:27.390338,2025-10-13 00:55:26.390338,D2,Safari,Direct,2
S003387,U01467,2025-10-13 00:13:21.390338,2025-10-13 00:23:10.390338,D3,Edge,Facebook,2
S003388,U01053,2025-10-13 00:52:25.390338,2025-10-13 01:03:30.390338,D3,Edge,Direct,2
S003389,U01251,2025-10-12 10:32:12.390338,2025-10-12 10:41:11.390338,D3,Chrome,Facebook,3
S003390,U01989,2025-10-12 09:52:40.390338,2025-10-12 10:08:27.390338,D2,Chrome,Facebook,3
S003391,U01183,2025-10-12 14:33:13.390338,2025-10-12 14:50:53.390338,D1,Firefox,Direct,3
S003392,U01002,2025-10-12 04:55:35.390338,2025-10-12 05:19:19.390338,D3,Firefox,Google,4
S003393,U01895,2025-10-12 20:57:59.390338,2025-10-12 21:04:02.390338,D3,Chrome,Direct,2
S003394,U00801,2025-10-12 10:35:38.390338,2025-10-12 10:43:33.390338,D1,Chrome,Google,2
S003395,U01547,2025-10-12 09:53:00.390338,2025-10-12 10:12:31.390338,D1,Edge,Google,2
S003396,U01335,2025-10-13 00:29:10.390338,2025-10-13 00:36:23.390338,D1,Edge,Google,4
S003397,U01443,2025-10-13 00:30:23.390338,2025-10-13 00:37:08.390338,D1,Edge,Email,2
S003398,U00621,2025-10-12 19:30:22.390338,2025-10-12 19:41:02.390338,D1,Edge,Facebook,2
S003399,U00725,2025-10-12 15:08:26.390338,2025-10-12 15:33:09.390338,D1,Chrome,Facebook,4
S003400,U01969,2025-10-12 16:59:00.390338,2025-10-12 17:12:00.390338,D2,Chrome,Email,3
S003401,U00547,2025-10-12 23:54:37.390338,2025-10-13 00:07:15.390338,D3,Safari,Organic,3
S003402,U00975,2025-10-12 13:07:16.390338,2025-10-12 13:29:50.390338,D3,Edge,Google,4
S003403,U01568,2025-10-12 08:50:56.390338,2025-10-12 09:02:43.390338,D1,Firefox,Email,3
S003404,U01927,2025-10-12 16:43:44.390338,2025-10-12 16:57:22.390338,D3,Safari,Direct,2
S003405,U01917,2025-10-12 17:53:24.390338,2025-10-12 18:09:56.390338,D1,Firefox,Facebook,2
S003406,U01141,2025-10-12 14:13:21.390338,2025-10-12 14:28:49.390338,D1,Chrome,Direct,3
S003407,U00663,2025-10-13 20:43:48.390338,2025-10-13 20:57:31.390338,D1,Edge,Organic,3
S003408,U01238,2025-10-13 05:33:37.390338,2025-10-13 05:52:09.390338,D3,Edge,Google,3
S003409,U00836,2025-10-14 01:32:31.390338,2025-10-14 01:39:48.390338,D2,Firefox,Facebook,2
S003410,U01410,2025-10-13 16:57:36.390338,2025-10-13 17:07:36.390338,D1,Chrome,Facebook,3
S003411,U00059,2025-10-13 20:55:01.390338,2025-10-13 21:15:17.390338,D3,Safari,Google,4
S003412,U00339,2025-10-13 20:35:48.390338,2025-10-13 20:45:38.390338,D1,Chrome,Organic,1
S003413,U00592,2025-10-13 22:37:04.390338,2025-10-13 22:48:50.390338,D1,Firefox,Email,3
S003414,U00051,2025-10-13 11:13:55.390338,2025-10-13 11:31:58.390338,D2,Firefox,Email,3
S003415,U01501,2025-10-13 03:48:02.390338,2025-10-13 03:53:31.390338,D3,Safari,Direct,3
S003416,U00776,2025-10-13 05:10:55.390338,2025-10-13 05:37:34.390338,D1,Safari,Direct,5
S003417,U00224,2025-10-13 14:42:21.390338,2025-10-13 14:59:31.390338,D3,Firefox,Email,3
S003418,U01636,2025-10-13 16:13:29.390338,2025-10-13 16:22:27.390338,D3,Edge,Facebook,2
S003419,U01206,2025-10-13 05:49:27.390338,2025-10-13 06:01:35.390338,D1,Edge,Email,3
S003420,U01126,2025-10-13 13:45:50.390338,2025-10-13 14:00:21.390338,D1,Firefox,Facebook,3
S003421,U01688,2025-10-13 19:10:07.390338,2025-10-13 19:34:05.390338,D1,Safari,Google,3
S003422,U00371,2025-10-13 21:17:58.390338,2025-10-13 21:28:35.390338,D1,Firefox,Google,3
S003423,U00226,2025-10-13 23:05:25.390338,2025-10-13 23:22:36.390338,D2,Safari,Email,3
S003424,U01353,2025-10-13 12:42:49.390338,2025-10-13 12:53:55.390338,D3,Safari,Google,2
S003425,U00945,2025-10-13 10:29:51.390338,2025-10-13 10:33:26.390338,D1,Chrome,Google,2
S003426,U01560,2025-10-14 01:54:24.390338,2025-10-14 02:13:34.390338,D1,Edge,Organic,4
S003427,U01138,2025-10-13 06:05:25.390338,2025-10-13 06:20:44.390338,D2,Edge,Direct,2
S003428,U00235,2025-10-13 20:51:18.390338,2025-10-13 21:24:25.390338,D3,Edge,Email,4
S003429,U01129,2025-10-13 21:05:00.390338,2025-10-13 21:18:10.390338,D1,Safari,Email,2
S003430,U00886,2025-10-13 21:01:37.390338,2025-10-13 21:14:46.390338,D3,Edge,Google,2
S003431,U00463,2025-10-13 04:40:55.390338,2025-10-13 04:58:24.390338,D3,Edge,Email,4
S003432,U01494,2025-10-13 09:36:04.390338,2025-10-13 09:44:34.390338,D1,Firefox,Organic,2
S003433,U01521,2025-10-13 11:58:34.390338,2025-10-13 12:11:23.390338,D3,Safari,Organic,3
S003434,U01937,2025-10-13 21:28:09.390338,2025-10-13 21:44:57.390338,D3,Safari,Organic,3
S003435,U00475,2025-10-13 08:55:54.390338,2025-10-13 09:11:24.390338,D3,Edge,Google,3
S003436,U00072,2025-10-13 19:02:30.390338,2025-10-13 19:15:09.390338,D2,Chrome,Google,2
S003437,U00794,2025-10-14 00:23:45.390338,2025-10-14 00:27:42.390338,D2,Edge,Direct,2
S003438,U01505,2025-10-13 07:22:01.390338,2025-10-13 07:25:44.390338,D3,Edge,Google,2
S003439,U00747,2025-10-13 06:20:31.390338,2025-10-13 06:26:42.390338,D3,Safari,Organic,3
S003440,U00178,2025-10-13 19:26:28.390338,2025-10-13 19:33:32.390338,D3,Edge,Direct,2
S003441,U01458,2025-10-13 09:44:17.390338,2025-10-13 09:52:42.390338,D1,Edge,Google,2
S003442,U00572,2025-10-13 18:04:36.390338,2025-10-13 18:25:11.390338,D3,Safari,Facebook,5
S003443,U00690,2025-10-13 18:00:15.390338,2025-10-13 18:13:37.390338,D3,Edge,Organic,2
S003444,U00723,2025-10-13 18:24:56.390338,2025-10-13 18:40:19.390338,D3,Safari,Organic,3
S003445,U01926,2025-10-13 15:41:06.390338,2025-10-13 15:57:06.390338,D2,Edge,Direct,3
S003446,U00835,2025-10-13 15:24:39.390338,2025-10-13 15:31:05.390338,D2,Firefox,Google,2
S003447,U01304,2025-10-13 11:12:06.390338,2025-10-13 11:23:37.390338,D1,Firefox,Google,3
S003448,U00699,2025-10-13 09:58:32.390338,2025-10-13 10:03:32.390338,D1,Firefox,Facebook,3
S003449,U01606,2025-10-13 16:43:54.390338,2025-10-13 16:54:53.390338,D3,Chrome,Organic,2
S003450,U01826,2025-10-13 18:48:06.390338,2025-10-13 19:05:29.390338,D3,Safari,Email,2
S003451,U00655,2025-10-13 08:38:51.390338,2025-10-13 08:59:09.390338,D2,Edge,Direct,3
S003452,U01360,2025-10-13 20:19:04.390338,2025-10-13 20:35:11.390338,D3,Safari,Direct,3
S003453,U01986,2025-10-13 13:48:24.390338,2025-10-13 13:59:11.390338,D3,Chrome,Google,2
S003454,U01897,2025-10-14 03:12:59.390338,2025-10-14 03:24:00.390338,D2,Edge,Google,4
S003455,U00451,2025-10-13 10:33:27.390338,2025-10-13 10:44:02.390338,D2,Safari,Direct,2
S003456,U01141,2025-10-13 19:21:30.390338,2025-10-13 19:38:22.390338,D3,Edge,Email,4
S003457,U01688,2025-10-13 12:33:29.390338,2025-10-13 12:47:09.390338,D3,Chrome,Direct,2
S003458,U01727,2025-10-13 20:14:58.390338,2025-10-13 20:32:38.390338,D3,Chrome,Organic,3
S003459,U00484,2025-10-13 19:40:30.390338,2025-10-13 19:56:38.390338,D2,Edge,Direct,4
S003460,U00918,2025-10-14 00:08:00.390338,2025-10-14 00:19:53.390338,D2,Safari,Facebook,3
S003461,U00550,2025-10-13 14:40:07.390338,2025-10-13 14:51:23.390338,D3,Chrome,Facebook,2
S003462,U00469,2025-10-13 19:39:19.390338,2025-10-13 19:44:07.390338,D1,Chrome,Facebook,2
S003463,U00868,2025-10-13 19:25:20.390338,2025-10-13 19:41:22.390338,D3,Edge,Email,5
S003464,U01501,2025-10-13 05:56:37.390338,2025-10-13 06:12:33.390338,D1,Edge,Facebook,3
S003465,U00889,2025-10-13 18:40:16.390338,2025-10-13 19:01:26.390338,D1,Chrome,Email,4
S003466,U01331,2025-10-14 01:03:54.390338,2025-10-14 01:20:27.390338,D1,Chrome,Direct,3
S003467,U00264,2025-10-13 16:22:01.390338,2025-10-13 16:45:03.390338,D2,Safari,Direct,3
S003468,U01649,2025-10-14 01:30:43.390338,2025-10-14 01:43:27.390338,D3,Firefox,Google,2
S003469,U00870,2025-10-13 23:03:56.390338,2025-10-13 23:25:32.390338,D1,Edge,Email,3
S003470,U01557,2025-10-13 12:28:02.390338,2025-10-13 12:47:01.390338,D2,Edge,Email,3
S003471,U00575,2025-10-13 11:34:40.390338,2025-10-13 11:48:59.390338,D3,Firefox,Organic,4
S003472,U00239,2025-10-13 06:33:05.390338,2025-10-13 06:48:52.390338,D1,Safari,Google,2
S003473,U00356,2025-10-13 15:19:24.390338,2025-10-13 15:31:48.390338,D2,Safari,Email,2
S003474,U01482,2025-10-13 05:05:34.390338,2025-10-13 05:15:16.390338,D3,Chrome,Direct,3
S003475,U00474,2025-10-13 16:03:21.390338,2025-10-13 16:24:05.390338,D1,Safari,Organic,3
S003476,U01603,2025-10-14 01:47:14.390338,2025-10-14 02:06:39.390338,D1,Firefox,Direct,3
S003477,U01039,2025-10-14 01:08:32.390338,2025-10-14 01:34:04.390338,D2,Safari,Google,4
S003478,U00637,2025-10-13 14:38:09.390338,2025-10-13 14:55:06.390338,D3,Chrome,Email,3
S003479,U01802,2025-10-13 09:18:14.390338,2025-10-13 09:27:35.390338,D2,Firefox,Google,3
S003480,U00705,2025-10-13 17:16:57.390338,2025-10-13 17:27:35.390338,D2,Firefox,Facebook,3
S003481,U00576,2025-10-13 18:52:15.390338,2025-10-13 19:05:21.390338,D2,Edge,Organic,3
S003482,U00746,2025-10-13 05:01:18.390338,2025-10-13 05:26:30.390338,D2,Safari,Facebook,4
S003483,U00808,2025-10-14 00:15:15.390338,2025-10-14 00:31:04.390338,D2,Safari,Email,4
S003484,U00644,2025-10-13 20:43:00.390338,2025-10-13 21:00:57.390338,D2,Edge,Google,4
S003485,U01793,2025-10-14 03:09:53.390338,2025-10-14 03:39:52.390338,D1,Edge,Direct,4
S003486,U00895,2025-10-13 17:48:36.390338,2025-10-13 18:10:51.390338,D2,Chrome,Direct,3
S003487,U01596,2025-10-13 10:33:45.390338,2025-10-13 10:45:38.390338,D1,Chrome,Email,3
S003488,U01543,2025-10-13 21:05:14.390338,2025-10-13 21:19:55.390338,D2,Chrome,Google,2
S003489,U00661,2025-10-13 15:35:26.390338,2025-10-13 15:44:43.390338,D1,Firefox,Organic,3
S003490,U01122,2025-10-14 03:04:53.390338,2025-10-14 03:11:42.390338,D1,Chrome,Facebook,2
S003491,U00459,2025-10-13 07:58:41.390338,2025-10-13 08:07:52.390338,D2,Firefox,Direct,1
S003492,U01886,2025-10-15 00:39:34.390338,2025-10-15 00:59:01.390338,D3,Edge,Google,3
S003493,U00689,2025-10-14 09:13:59.390338,2025-10-14 09:25:12.390338,D1,Chrome,Facebook,3
S003494,U00701,2025-10-15 02:59:34.390338,2025-10-15 03:06:21.390338,D2,Chrome,Email,3
S003495,U00816,2025-10-14 18:32:24.390338,2025-10-14 18:46:06.390338,D2,Safari,Email,4
S003496,U01288,2025-10-14 14:39:12.390338,2025-10-14 14:51:43.390338,D2,Safari,Direct,5
S003497,U01341,2025-10-14 13:34:45.390338,2025-10-14 13:56:19.390338,D3,Firefox,Google,3
S003498,U00797,2025-10-14 15:27:09.390338,2025-10-14 15:42:43.390338,D3,Chrome,Facebook,3
S003499,U01142,2025-10-14 12:47:42.390338,2025-10-14 12:58:32.390338,D3,Chrome,Direct,2
S003500,U01227,2025-10-14 09:51:06.390338,2025-10-14 10:04:18.390338,D1,Chrome,Google,3
S003501,U01127,2025-10-14 22:19:43.390338,2025-10-14 22:47:01.390338,D3,Chrome,Direct,4
S003502,U01537,2025-10-14 09:24:26.390338,2025-10-14 09:32:21.390338,D1,Firefox,Facebook,1
S003503,U00892,2025-10-14 06:57:49.390338,2025-10-14 07:13:43.390338,D3,Safari,Google,3
S003504,U01087,2025-10-14 05:39:26.390338,2025-10-14 05:55:41.390338,D1,Edge,Direct,3
S003505,U00524,2025-10-14 14:59:33.390338,2025-10-14 15:11:34.390338,D1,Edge,Email,2
S003506,U00929,2025-10-14 21:20:40.390338,2025-10-14 21:37:27.390338,D3,Edge,Organic,3
S003507,U01198,2025-10-14 08:25:51.390338,2025-10-14 08:35:55.390338,D1,Safari,Direct,2
S003508,U01036,2025-10-14 18:45:15.390338,2025-10-14 18:50:46.390338,D1,Edge,Google,2
S003509,U00525,2025-10-15 00:21:58.390338,2025-10-15 00:29:42.390338,D3,Firefox,Google,1
S003510,U00866,2025-10-15 02:45:07.390338,2025-10-15 03:12:40.390338,D2,Chrome,Direct,4
S003511,U01605,2025-10-14 23:08:32.390338,2025-10-14 23:21:23.390338,D1,Firefox,Organic,3
S003512,U00713,2025-10-14 19:52:38.390338,2025-10-14 20:10:26.390338,D3,Safari,Facebook,3
S003513,U00731,2025-10-14 10:56:49.390338,2025-10-14 11:19:51.390338,D1,Safari,Google,4
S003514,U01826,2025-10-14 04:24:34.390338,2025-10-14 04:48:17.390338,D3,Safari,Google,4
S003515,U01730,2025-10-14 12:31:04.390338,2025-10-14 12:42:19.390338,D3,Firefox,Email,3
S003516,U01641,2025-10-14 10:18:30.390338,2025-10-14 10:22:33.390338,D3,Chrome,Email,2
S003517,U00508,2025-10-14 12:07:08.390338,2025-10-14 12:20:33.390338,D3,Firefox,Email,3
S003518,U00456,2025-10-14 19:00:25.390338,2025-10-14 19:15:35.390338,D2,Edge,Organic,3
S003519,U00854,2025-10-14 12:08:41.390338,2025-10-14 12:11:21.390338,D1,Chrome,Direct,1
S003520,U01511,2025-10-14 13:56:57.390338,2025-10-14 14:07:03.390338,D1,Chrome,Facebook,3
S003521,U00001,2025-10-14 15:29:49.390338,2025-10-14 15:43:16.390338,D1,Safari,Organic,3
S003522,U00223,2025-10-14 15:46:58.390338,2025-10-14 15:57:48.390338,D3,Firefox,Organic,3
S003523,U01241,2025-10-15 00:40:41.390338,2025-10-15 01:00:29.390338,D3,Chrome,Facebook,3
S003524,U01680,2025-10-14 23:40:38.390338,2025-10-14 23:52:04.390338,D3,Chrome,Organic,4
S003525,U01808,2025-10-14 20:19:46.390338,2025-10-14 20:36:59.390338,D3,Safari,Organic,3
S003526,U01189,2025-10-14 23:48:01.390338,2025-10-15 00:01:22.390338,D2,Firefox,Google,3
S003527,U00411,2025-10-14 22:06:16.390338,2025-10-14 22:24:18.390338,D2,Edge,Direct,3
S003528,U00238,2025-10-14 11:26:27.390338,2025-10-14 11:44:40.390338,D2,Chrome,Google,4
S003529,U01348,2025-10-14 20:17:52.390338,2025-10-14 20:40:15.390338,D2,Firefox,Organic,4
S003530,U00765,2025-10-14 17:32:24.390338,2025-10-14 17:38:42.390338,D3,Firefox,Direct,2
S003531,U01904,2025-10-14 18:47:10.390338,2025-10-14 19:06:31.390338,D1,Firefox,Email,3
S003532,U01836,2025-10-14 17:02:20.390338,2025-10-14 17:09:53.390338,D2,Chrome,Direct,2
S003533,U00027,2025-10-14 22:24:37.390338,2025-10-14 22:45:30.390338,D2,Safari,Facebook,4
S003534,U00501,2025-10-14 14:57:52.390338,2025-10-14 15:11:19.390338,D2,Edge,Organic,3
S003535,U01476,2025-10-14 16:13:51.390338,2025-10-14 16:25:20.390338,D1,Safari,Google,3
S003536,U00412,2025-10-14 23:13:49.390338,2025-10-14 23:24:30.390338,D3,Safari,Organic,2
S003537,U00085,2025-10-15 00:15:30.390338,2025-10-15 00:17:22.390338,D3,Firefox,Email,1
S003538,U00841,2025-10-14 07:41:25.390338,2025-10-14 07:46:33.390338,D3,Safari,Google,2
S003539,U00740,2025-10-14 07:30:33.390338,2025-10-14 07:37:11.390338,D1,Chrome,Google,2
S003540,U01086,2025-10-15 00:45:17.390338,2025-10-15 01:04:07.390338,D3,Edge,Facebook,3
S003541,U00668,2025-10-14 05:40:45.390338,2025-10-14 06:02:54.390338,D2,Edge,Facebook,4
S003542,U01760,2025-10-14 07:09:14.390338,2025-10-14 07:20:41.390338,D2,Firefox,Email,2
S003543,U00469,2025-10-14 14:04:48.390338,2025-10-14 14:14:33.390338,D2,Safari,Direct,3
S003544,U01118,2025-10-14 04:27:25.390338,2025-10-14 04:55:47.390338,D2,Chrome,Facebook,4
S003545,U00178,2025-10-14 14:39:13.390338,2025-10-14 14:43:57.390338,D2,Firefox,Facebook,2
S003546,U01701,2025-10-14 13:46:19.390338,2025-10-14 14:06:19.390338,D3,Safari,Direct,3
S003547,U00102,2025-10-14 06:42:59.390338,2025-10-14 06:55:37.390338,D3,Edge,Email,2
S003548,U01731,2025-10-14 22:34:54.390338,2025-10-14 22:42:46.390338,D3,Chrome,Direct,3
S003549,U01619,2025-10-15 00:23:15.390338,2025-10-15 00:28:29.390338,D2,Firefox,Google,2
S003550,U01895,2025-10-14 22:19:09.390338,2025-10-14 22:37:59.390338,D3,Firefox,Direct,3
S003551,U01434,2025-10-14 21:56:57.390338,2025-10-14 22:20:00.390338,D3,Firefox,Email,3
S003552,U01084,2025-10-14 13:01:40.390338,2025-10-14 13:23:01.390338,D3,Safari,Direct,4
S003553,U00282,2025-10-14 20:41:01.390338,2025-10-14 21:10:02.390338,D1,Chrome,Organic,4
S003554,U00411,2025-10-15 00:32:33.390338,2025-10-15 00:39:16.390338,D2,Edge,Google,2
S003555,U01064,2025-10-15 02:05:32.390338,2025-10-15 02:18:16.390338,D3,Safari,Email,2
S003556,U00640,2025-10-14 03:52:42.390338,2025-10-14 04:11:30.390338,D3,Firefox,Facebook,3
S003557,U00775,2025-10-14 13:24:52.390338,2025-10-14 13:40:34.390338,D3,Safari,Direct,3
S003558,U00950,2025-10-14 23:09:49.390338,2025-10-14 23:22:14.390338,D3,Edge,Direct,2
S003559,U00472,2025-10-14 06:18:20.390338,2025-10-14 06:42:35.390338,D2,Firefox,Google,3
S003560,U01143,2025-10-15 00:24:19.390338,2025-10-15 00:37:51.390338,D1,Firefox,Organic,2
S003561,U01362,2025-10-14 22:21:47.390338,2025-10-14 22:29:59.390338,D3,Chrome,Organic,1
S003562,U00978,2025-10-14 08:36:40.390338,2025-10-14 08:53:24.390338,D1,Chrome,Direct,3
S003563,U01641,2025-10-14 22:24:58.390338,2025-10-14 22:27:43.390338,D1,Chrome,Organic,2
S003564,U01191,2025-10-14 21:24:21.390338,2025-10-14 21:47:12.390338,D3,Edge,Direct,3
S003565,U01567,2025-10-14 17:32:05.390338,2025-10-14 17:41:04.390338,D3,Edge,Direct,2
S003566,U02000,2025-10-15 01:05:26.390338,2025-10-15 01:11:50.390338,D2,Firefox,Direct,3
S003567,U01806,2025-10-14 16:06:44.390338,2025-10-14 16:22:08.390338,D2,Edge,Google,3
S003568,U00295,2025-10-15 00:00:28.390338,2025-10-15 00:31:22.390338,D1,Safari,Facebook,4
S003569,U00337,2025-10-14 07:27:07.390338,2025-10-14 07:45:16.390338,D2,Firefox,Direct,2
S003570,U01626,2025-10-14 13:12:31.390338,2025-10-14 13:32:55.390338,D2,Safari,Direct,3
S003571,U00432,2025-10-14 19:53:46.390338,2025-10-14 20:06:24.390338,D2,Firefox,Google,3
S003572,U00941,2025-10-14 08:44:49.390338,2025-10-14 09:00:42.390338,D2,Safari,Google,3
S003573,U00665,2025-10-14 23:24:47.390338,2025-10-14 23:43:36.390338,D1,Edge,Google,4
S003574,U00212,2025-10-14 08:40:51.390338,2025-10-14 09:00:24.390338,D3,Firefox,Email,4
S003575,U01653,2025-10-14 05:14:57.390338,2025-10-14 05:25:01.390338,D2,Chrome,Email,2
S003576,U00168,2025-10-14 09:34:08.390338,2025-10-14 09:39:06.390338,D3,Edge,Google,2
S003577,U01768,2025-10-14 09:44:51.390338,2025-10-14 09:54:37.390338,D1,Safari,Google,2
S003578,U01629,2025-10-14 15:49:56.390338,2025-10-14 16:13:11.390338,D1,Safari,Direct,4
S003579,U01045,2025-10-14 07:49:01.390338,2025-10-14 07:54:25.390338,D3,Safari,Email,2
S003580,U00617,2025-10-14 19:04:20.390338,2025-10-14 19:10:51.390338,D1,Firefox,Google,2
S003581,U01690,2025-10-14 14:52:24.390338,2025-10-14 15:09:42.390338,D2,Safari,Email,3
S003582,U01692,2025-10-14 20:20:08.390338,2025-10-14 20:34:42.390338,D2,Firefox,Facebook,3
S003583,U00399,2025-10-14 21:33:16.390338,2025-10-14 21:36:56.390338,D2,Edge,Facebook,2
S003584,U00727,2025-10-14 18:54:36.390338,2025-10-14 19:12:52.390338,D3,Safari,Facebook,4
S003585,U00829,2025-10-14 22:54:19.390338,2025-10-14 23:01:58.390338,D1,Chrome,Google,3
S003586,U01931,2025-10-15 00:50:05.390338,2025-10-15 00:58:40.390338,D3,Safari,Organic,2
S003587,U00813,2025-10-14 10:26:34.390338,2025-10-14 10:43:03.390338,D3,Chrome,Google,5
S003588,U01208,2025-10-15 01:07:38.390338,2025-10-15 01:20:19.390338,D3,Chrome,Email,4
S003589,U01627,2025-10-14 07:55:25.390338,2025-10-14 08:07:57.390338,D1,Firefox,Facebook,2
S003590,U00809,2025-10-14 13:52:52.390338,2025-10-14 14:12:36.390338,D2,Safari,Direct,4
S003591,U00918,2025-10-14 11:58:08.390338,2025-10-14 12:20:33.390338,D3,Edge,Facebook,4
S003592,U00376,2025-10-14 07:23:19.390338,2025-10-14 07:42:11.390338,D2,Safari,Organic,4
S003593,U00417,2025-10-15 02:53:32.390338,2025-10-15 02:59:04.390338,D3,Chrome,Facebook,2
S003594,U01023,2025-10-14 17:56:06.390338,2025-10-14 18:05:40.390338,D2,Safari,Direct,2
S003595,U01401,2025-10-15 13:45:55.390338,2025-10-15 14:03:15.390338,D3,Safari,Google,3
S003596,U01001,2025-10-15 04:52:43.390338,2025-10-15 05:08:29.390338,D2,Edge,Email,3
S003597,U01508,2025-10-15 22:42:28.390338,2025-10-15 23:09:30.390338,D2,Chrome,Organic,4
S003598,U01787,2025-10-15 07:12:21.390338,2025-10-15 07:24:11.390338,D2,Chrome,Google,2
